property_type,state,lat,lon,area_m2,price_mxn
HOUSE,Estado de México,19.476202,-99.261893,230.0,289775.66
HOUSE,Chihuahua,28.663404,-106.133102,182.0,326733.66
,Jalisco,,-103.468575,206.0,
HOUSE,Veracruz de Ignacio de la Llave,19.137135,-96.112946,125.0,60589.45
HOUSE,Estado de México,19.5224623443,-99.2515909641,,202842.96
APARTMENT,Querétaro,20.696185,-100.450005,132.0,93781.94
HOUSE,Hidalgo,20.092012,-98.741743,116.0,84087.62
,Baja California,,-115.474838,102.0,33982.78
HOUSE,Chiapas,16.765467,-93.105786,370.0,192305.66
HOUSE,Yucatán,21.039522,-89.563911,195.0,91632.19
APARTMENT,Puebla,18.989942,-98.247486,100.0,55847.67
HOUSE,Veracruz de Ignacio de la Llave,18.898756,-96.998779,130.0,68492.42
HOUSE,Veracruz de Ignacio de la Llave,19.119549,-96.107643,232.0,125393.83
HOUSE,Distrito Federal,19.353288,-99.244721,90.0,136405.3
HOUSE,San Luis Potosí,22.1385005078,,168.0,104319.23
HOUSE,Sonora,29.083198,-110.993222,162.0,57955.13
HOUSE,Puebla,19.044477,-98.328011,165.0,111331.75
HOUSE,Distrito Federal,19.510133,-99.100025,171.0,141199.77
HOUSE,Morelos,18.850763,-98.943855,168.0,67438.69
HOUSE,Nuevo León,25.758372724,-100.2713531256,98.0,43213.16
HOUSE,Querétaro,20.726007,-100.442642,260.0,163328.09
HOUSE,Estado de México,,-99.2674713,150.0,205526.01
APARTMENT,Distrito Federal,19.345528,-99.189906,60.0,46943.65
HOUSE,Morelos,18.935198,-99.232834,300.0,289775.66
,Puebla,19.03362,-98.203294,156.0,99577.45
HOUSE,Estado de México,19.229864,-99.597954,256.0,184446.42
HOUSE,,21.039522,-89.563911,330.0,171271.67
HOUSE,Morelos,18.936026,-99.216217,220.0,205477.28
HOUSE,Tabasco,18.053865,-92.937809,182.0,81664.04
HOUSE,,20.9968241,-89.5846761,164.0,62711.78
HOUSE,Yucatán,,-89.579231,162.0,47417.83
HOUSE,Morelos###,18.864874,-98.925911,120.0,???
HOUSE,,19.40112,-99.06707,,173906.62
HOUSE,Querétaro,20.705742,-100.444016,185.0,146995.28
HOUSE,,24.813503,-107.371574,220.0,184446.42
APARTMENT,,18.935198,-99.232834,91.0,101182.03
HOUSE,Yucatán,21.012869,-89.636932,96.0,57705.38
APARTMENT,Quintana Roo,21.1672703,-86.8414848,,163366.83
HOUSE,Morelos,18.948607,-99.243812,180.0,184446.42
HOUSE,Morelos,18.95299,-99.259592,180.0,102738.64
HOUSE,Morelos,18.8816687,-99.1632665,90.0,68245.17
HOUSE,Querétaro,20.5884382058,-100.4006266594,243.0,200208.63
HOUSE,Yucatán,20.9973786,-89.6296213,170.0,38470.25
APARTMENT,Distrito Federal,19.33923,-99.218987,83.0,147522.15
HOUSE,Chiapas,16.766967,-93.123362,239.0,226551.88
HOUSE,Chihuahua,28.631689,-106.102234,200.0,115410.76
HOUSE,Querétaro,20.58966,-100.366899,335.0,250260.79
HOUSE,Morelos,18.862602,-99.213448,210.0,141990.07
APARTMENT,Querétaro,20.59808,-100.337153,90.0,57428.26
APARTMENT,Quintana Roo,21.1789333275,-86.8123199791,75.0,34254.33
APARTMENT,Nuevo León,25.6689477,-100.3536491,117.0,140741.38
HOUSE,Guerrero,16.862803,-99.894829,147.0,92750.2
APARTMENT,Sinaloa,23.296583,-106.479973,134.0,173865.39
HOUSE,Yucatán,21.0012449,-89.5674103,133.0,76150.02
HOUSE,Estado de México,19.666832,-99.236992,69.0,44783.51
HOUSE,Nuevo León,25.668703,-100.405373,101.0,210795.91
HOUSE,Jalisco,20.663444,-103.426533,350.0,262115.25
APARTMENT,Estado de México,19.521015,-99.23091,130.0,171231.07
HOUSE,Sinaloa,23.286216,-106.427007,180.0,86932.69
HOUSE,Estado de México###,,-99.257774,200.0,70283.76
HOUSE,Estado de México,19.6378074,-99.1995969,254.0,171271.67
HOUSE,Hidalgo,20.084376,-98.367993,279.0,131716.2
HOUSE,Morelos,18.850763,-98.943855,110.0,73234.21
HOUSE,Estado de México,19.300923,-99.713636,2024-12-01,43729.78
APARTMENT,Distrito Federal,19.444723,-99.186447,70.0,41680.96
HOUSE,Distrito Federal,19.403597,-99.149771,380.0,257531.53
HOUSE,Chiapas,19.66869,-101.205173,,168069.88
APARTMENT,Baja California,32.486292,-117.054763,63.0,36817.31
APARTMENT,Jalisco,20.705671,-103.396278,180.0,
HOUSE,Guerrero,16.8583631,-99.8508616,354.0,266975.89
APARTMENT,Veracruz de Ignacio de la Llave,19.1005941575,-96.1070613563,76.0,84298.37
APARTMENT,Estado de México,19.479437,-99.236561,75.0,105397.95
HOUSE,Morelos,18.981213,-99.206345,240.0,183348.96
HOUSE,Querétaro,20.624242,-100.390194,172.0,86953.31
APARTMENT,Estado de México,19.508253,-99.254997,113.0,153686.47
HOUSE,Estado de México###,19.533955,-99.228287,155.0,
APARTMENT,Distrito Federal,19.394073,-99.153915,82.0,154987.69
HOUSE,nan###,18.878128,-99.187238,110.0,84298.37
APARTMENT,Querétaro,20.5862687746,-100.3786790371,63.0,113302.8
HOUSE,Morelos,18.961286,-99.212621,60.0,34773.07
HOUSE,Querétaro###,20.628052,-100.404541,254.0,147557.13
HOUSE,Campeche,18.660893,-91.7663706,264.0,172852.64
HOUSE,Veracruz de Ignacio de la Llave,19.0652948,-96.069905,192.0,126477.54
HOUSE,Tamaulipas,22.285725,-97.843597,72.0,35988.5
APARTMENT,Distrito Federal,19.305984,-99.127341,3500.0,107322.36
HOUSE,Distrito Federal,19.361792,-99.190096,197.0,49999.47
,San Luis Potosí,22.1877626295,-100.962767601,105.0,50517.24
APARTMENT,Querétaro,20.726007,-100.442642,105.0,93856.88
APARTMENT,Distrito Federal,19.417636,-99.153292,70.0,41095.45
HOUSE,,19.570101,-96.918228,140.0,42623.36
HOUSE,,18.885313,-99.062879,97.0,50052.15
APARTMENT,San Luis Potosí,22.148722,-101.00119,129.0,92750.2
HOUSE,Puebla,18.985688,-98.230121,73.0,37670.83
APARTMENT,Estado de México,19.427053,-99.256293,100.0,313695.32
APARTMENT,Distrito Federal,19.446256,-99.147767,68.0,49051.11
HOUSE,Nayarit,21.4581695,,220.0,165172.12
APARTMENT,,19.333974,-99.240363,70.0,121178.91
APARTMENT,Estado de México###,19.379597,-99.293808,155.0,226551.88
HOUSE,San Luis Potosí,22.139618,-101.032422,354.0,208111.61
HOUSE,Estado de México,19.552184,-99.251489,80.0,127880.63
APARTMENT,Querétaro,20.5365909,-100.4411011,80.0,44794.13
APARTMENT,Distrito Federal,19.445032,-99.140207,133.0,59426.13
HOUSE,Estado de México,19.54235,-99.19195,192.0,125920.69
APARTMENT,Distrito Federal,19.377404,-99.193301,80.0,91411.04
APARTMENT,Guerrero,16.858816,-99.857628,,157917.19
HOUSE,Sinaloa,23.231522,-106.382439,211.0,81137.18
HOUSE,Yucatán,21.006756,-89.570984,250.0,105397.95
APARTMENT,Guerrero,16.850374,-99.850166,145.0,81664.04
HOUSE,Veracruz de Ignacio de la Llave,18.141083,-94.458733,180.0,110667.85
HOUSE,,18.989918,-98.2295,299.0,231820.52
HOUSE,Veracruz de Ignacio de la Llave,25.540674,-103.393252,140.0,47417.83
HOUSE,Yucatán,,-89.563911,240.0,138058.14
APARTMENT,Distrito Federal,19.336697,-99.152534,102.0,187081.37
HOUSE,Querétaro,20.697427,-100.444385,187.0,134350.53
APARTMENT,Distrito Federal,19.451872,-99.173522,70.0,
HOUSE,Estado de México,19.262129,-99.602481,239.0,132769.93
APARTMENT,Distrito Federal,19.2790911,-99.2114234,72.0,40645.77
HOUSE,Jalisco,20.647398,-105.209682,84.0,65858.1
HOUSE,Tabasco,23.634501,-102.552788,151.0,
HOUSE,Querétaro,20.5887932,-100.3898881,2024-12-01,115937.75
APARTMENT,Puebla,19.028651,-98.258029,116.0,171231.07
APARTMENT,Distrito Federal,19.493713,-99.204941,60.0,38812.39
HOUSE,Veracruz de Ignacio de la Llave,19.11819,-96.107956,181.0,129112.49
HOUSE,Veracruz de Ignacio de la Llave,18.147928788,-94.4772926867,175.0,115937.75
HOUSE,Estado de México,19.4907003,,370.0,316193.86
APARTMENT,Nuevo León,25.672309,-100.374119,73.0,106110.57
HOUSE,Estado de México,19.542509,-99.218987,220.0,150156.47
HOUSE,,19.671952,-101.175638,235.0,171231.07
HOUSE,Colima,19.297108,-103.737602,176.0,62170.05
HOUSE,Baja California,32.421957,-117.033513,170.0,95499.52
HOUSE,Morelos,18.855343,-99.241142,73.0,???
HOUSE,Morelos,18.939657,-99.20237,185.0,189716.32
HOUSE,Distrito Federal,19.345431,-99.209949,200.0,228450.07
HOUSE,Nuevo León,25.660103,-100.410858,127.0,131747.44
HOUSE,Estado de México,19.564925,-99.218415,110.0,143834.1
HOUSE,Nuevo León,25.652299,-100.266174,281.0,152790.8
APARTMENT,Distrito Federal,19.452665,-99.121497,75.0,34421.81
APARTMENT,Guerrero,16.869995,-99.869568,72.0,48471.56
HOUSE,Chiapas,16.768602,-93.164162,185.0,82717.77
HOUSE,Hidalgo,23.634501,-102.552788,120.0,63223.78
HOUSE,Estado de México###,19.317622,-99.607241,200.0,158059.45
HOUSE,Guerrero,16.850374,-99.850166,168.0,115937.75
APARTMENT,Yucatán###,21.0306572,-89.5945502,144.0,-79048.46
HOUSE,Distrito Federal,,-99.161675,90.0,131716.2
HOUSE,Distrito Federal,19.3434226,,182.0,68492.42
APARTMENT,Distrito Federal,19.4503249,-99.1351802,91.0,79029.72
HOUSE,Tamaulipas,,-97.9089224339,,35826.8
APARTMENT,Distrito Federal,19.307417,-99.125191,75.0,36882.11
HOUSE,Durango,24.0277202,-104.6531759,245.0,92201.34
APARTMENT,Estado de México,19.374843,-99.293871,,
APARTMENT,San Luis Potosí,22.1352302,-101.0266343,140.0,73234.21
HOUSE,Veracruz de Ignacio de la Llave,25.577366,-103.437088,348.0,155425.12
HOUSE,Veracruz de Ignacio de la Llave,19.517859,-96.891403,300.0,142253.5
HOUSE,Querétaro,20.605692,,290.0,208111.61
HOUSE,San Luis Potosí,22.158050728,-100.9284004569,180.0,50064.02
,Morelos,18.847519,-99.220529,162.0,89567.02
HOUSE,Veracruz de Ignacio de la Llave,19.119549,-96.107643,190.0,94331.17
HOUSE,Distrito Federal,19.301835,,300.0,207057.88
HOUSE,,16.756552,-93.181732,215.0,163366.83
HOUSE,Morelos,18.813505,-98.953514,80.0,34246.21
HOUSE,Campeche,19.8301251,-90.5349087,160.0,115937.75
HOUSE,Querétaro,20.592563,-100.371039,271.0,179134.04
HOUSE,Hidalgo###,20.044181,-99.34648,,84054.87
APARTMENT,Distrito Federal,19.396893,-99.152302,80.0,85899.33
HOUSE,Jalisco,20.615292,-103.312843,230.0,131716.2
HOUSE,Guanajuato,21.202881,-101.679077,167.0,68492.42
HOUSE,Yucatán,21.0315095,-89.600513,349.0,200256.11
HOUSE,,19.33981,-99.216052,272.0,260798.09
HOUSE,Nuevo León,25.6773984,-100.3940095,347.0,292796.2
HOUSE,Yucatán,21.0344135,-89.5978127,305.0,194986.21
HOUSE,Morelos,18.936026,-99.216217,270.0,255590.04
HOUSE,Querétaro,20.607178,-100.335754,75.0,
HOUSE,Estado de México,19.470298,-99.272488,218.0,255529.44
HOUSE,Estado de México,19.522923,-99.241837,340.0,250260.79
HOUSE,Querétaro,20.570164,-100.363823,,123842.59
HOUSE,Veracruz de Ignacio de la Llave,18.1477847816,-94.4396674633,240.0,115937.75
HOUSE,Distrito Federal,19.399741,,100.0,57287.8
HOUSE,Distrito Federal,19.282308,,130.0,119651.0
APARTMENT,Estado de México,19.634604,-99.088905,76.0,34245.11
HOUSE,Morelos###,18.904448,-99.242474,106.0,-105372.96
HOUSE,Distrito Federal,19.456544,-99.127136,278.0,183875.82
HOUSE,Querétaro,20.726007,-100.442642,285.0,231875.5
HOUSE,Querétaro,20.548123,-100.436245,300.0,
APARTMENT,Distrito Federal,19.396705,-99.181902,85.0,76740.25
HOUSE,Querétaro,20.6543981,-100.3546346,137.0,83264.38
HOUSE,Chiapas,16.766762,-93.148401,160.0,154371.39
HOUSE,Morelos,18.954132,-99.266083,94.0,55333.92
HOUSE,Nuevo León,25.696475,-100.345717,220.0,165962.42
APARTMENT,Distrito Federal,19.270165,-99.152404,80.0,131400.09
HOUSE,Guerrero,23.634501,-102.552788,100.0,50052.15
APARTMENT,Distrito Federal,,-99.141464,92.0,142253.5
HOUSE,Estado de México,19.229864,,270.0,231820.52
,Distrito Federal,19.376589,-99.153107,107.0,215482.45
HOUSE,Yucatán,21.072905,-89.65963,280.0,110351.66
HOUSE,Puebla,19.044477,-98.328011,350.0,???
APARTMENT,Estado de México,19.6494549,-99.2023662,69.0,38461.13
APARTMENT,Estado de México,19.60537,-99.233148,60.0,39146.05
HOUSE,Tabasco###,17.999552,-92.950018,151.0,115910.26
HOUSE,Puebla,19.1090862,-98.3289824,160.0,84318.36
,Morelos,18.910368,-99.1996,200.0,129081.88
HOUSE,Jalisco,20.775549,-103.691269,300.0,
HOUSE,Nuevo León,25.7671943,-100.2575589,150.0,35308.31
HOUSE,Baja California Sur,24.168865,-110.306996,16500.0,290434.24
HOUSE,Baja California,32.457415,-116.88252,102.0,61643.18
HOUSE,Querétaro,20.726007,-100.442642,200.0,121705.77
APARTMENT,Oaxaca,17.0588513685,,94.0,51118.0
HOUSE,Estado de México,19.550762,-99.242156,160.0,111194.84
,Yucatán,21.0412206815,-89.5549756587,174.0,82842.79
APARTMENT,Distrito Federal,19.373161,-99.130394,,84298.37
HOUSE,Morelos,18.917542,-98.963181,210.0,118572.7
APARTMENT,Nuevo León,25.657194,-100.340521,110.0,262378.68
HOUSE,Morelos,18.94542,-99.223195,380.0,289775.66
HOUSE,Querétaro,20.6113606,-100.3288581,132.0,
HOUSE,Chiapas,16.773806,-93.096295,165.0,71126.75
HOUSE,,19.493973,-99.130394,300.0,179239.41
APARTMENT,Quintana Roo,20.626583,-87.078659,145.0,115437.11
APARTMENT,Nuevo León,25.651072,-100.342773,126.0,175924.99
HOUSE,Distrito Federal,19.362795,-99.218987,80.0,46715.31
,Querétaro,20.631845,-100.390495,180.0,118572.7
HOUSE,Nuevo León,25.637247,,194.0,76395.4
HOUSE,Quintana Roo,21.138567,-86.842937,185.0,97469.99
HOUSE,Guerrero,16.874741,-99.889244,300.0,98787.15
APARTMENT,Distrito Federal,19.395097,-99.150424,80.0,53158.18
APARTMENT,Distrito Federal,19.478815,-99.196831,64.0,76395.4
HOUSE,Veracruz de Ignacio de la Llave,19.554081,-96.911522,95.0,38461.13
HOUSE,Tamaulipas,22.276130897,-97.8784418106,232.0,139652.29
HOUSE,Morelos,18.9611008,-99.2684274,192.0,173906.62
,Distrito Federal,19.51918,-99.143403,,34983.82
APARTMENT,Yucatán,21.03071,-89.618103,131.0,77467.49
HOUSE,Chiapas,19.671921,-101.197362,240.0,97469.99
HOUSE,Estado de México,19.514929,-99.2542064,356.0,288721.93
HOUSE,Estado de México,19.295469,-99.692619,150.0,57968.87
HOUSE,Estado de México###,19.488134,-99.230759,110.0,138934.25
APARTMENT,Distrito Federal,19.326108,,70.0,
HOUSE,Sonora,29.105133,-110.943916,357.0,???
HOUSE,Chiapas,19.711031,,256.0,60603.82
HOUSE,Nuevo León,25.5883667,-100.2430415,300.0,162393.9
HOUSE,Baja California Sur,24.155968,-110.315987,204.0,135963.36
HOUSE,Distrito Federal,19.483263,-99.186297,190.0,102369.83
HOUSE,Estado de México,19.404718,-99.263313,,252895.12
HOUSE,Chihuahua,28.678531,-106.040439,115.0,46890.97
HOUSE,Yucatán,21.0064261,-89.6850751,,60603.82
APARTMENT,Distrito Federal,23.634501,-102.552788,85.0,94835.67
HOUSE,Estado de México,19.580685,-99.047432,70.0,34254.33
HOUSE,Querétaro,20.571299,-100.383032,90.0,37353.34
HOUSE,Yucatán,,-89.6004394,200.0,79029.72
HOUSE,Morelos,18.953518,-99.272508,300.0,
HOUSE,Nuevo León,25.686357,-100.376106,380.0,200256.11
HOUSE,Baja California,32.494759,-117.016926,92.0,51632.75
HOUSE,Jalisco,20.7540020174,-103.3824715018,290.0,152790.8
,Estado de México,19.562864,-99.064713,90.0,52686.48
HOUSE,Querétaro,20.5285264774,-99.88301754,136.0,79048.46
APARTMENT,San Luis Potosí,,-101.016029,174.0,143868.21
APARTMENT,Distrito Federal,19.299864,-99.111133,65.0,135225.12
HOUSE,Estado de México,19.493069,-99.060346,343.0,191620.74
HOUSE,Querétaro,20.6536084,-100.3469826,176.0,
APARTMENT,Distrito Federal,19.384724,-99.145619,145.0,123813.23
HOUSE,Jalisco,20.883594,,100.0,184402.69
HOUSE,Nuevo León,25.6866142,,90.0,242357.82
HOUSE,Morelos###,18.804197,-98.932816,140.0,51632.75
HOUSE,Querétaro###,20.7047931,-100.4462718,250.0,150192.08
HOUSE,Estado de México,19.589786878,-99.0521619915,80.0,36889.28
HOUSE,Puebla,18.972588,-98.282691,202.0,150894.08
HOUSE,,25.530777,-100.2071,299.0,194939.99
HOUSE,Querétaro,20.593385,-100.361619,100.0,115910.26
HOUSE,Puebla,19.017727,-98.316376,182.0,108559.89
APARTMENT,Distrito Federal,19.454332,-99.200287,62.0,50591.01
HOUSE,Quintana Roo,,-86.84964,200.0,158096.93
HOUSE,Estado de México,,-99.5478784,106.0,38724.56
HOUSE,Sinaloa,23.290356,-106.426237,150.0,93781.94
HOUSE,Colima,19.277207,-103.734973,161.0,52633.79
HOUSE,Nuevo León,25.7393693814,-100.2269947529,266.0,144700.85
HOUSE,Morelos###,18.901708,-99.237779,250.0,242357.82
APARTMENT,Distrito Federal,19.368808,-99.112954,83.0,115910.26
HOUSE,Yucatán,21.0369774162,-89.6034273505,175.0,126214.05
HOUSE,Morelos###,23.634501,-102.552788,270.0,-229186.2
APARTMENT,,19.38342,-99.086604,88.0,100104.31
,Morelos,18.93409,-99.254997,145.0,
HOUSE,Distrito Federal,19.380834,-99.200764,,161258.87
HOUSE,Morelos,18.886955,-99.062244,68.0,43202.91
HOUSE,Nuevo León,25.679226,-100.344032,210.0,155425.12
APARTMENT,Distrito Federal,19.413009,-99.17109,127.0,289775.66
APARTMENT,Distrito Federal,19.410215,-99.14595,70.0,44048.85
APARTMENT,Distrito Federal###,19.367424,-99.185753,82.0,154898.26
HOUSE,San Luis Potosí,22.0951835008,-100.87474823,172.0,50157.53
APARTMENT,Distrito Federal,19.298168,-99.113106,83.0,177695.7
APARTMENT,Estado de México,19.5652097,-99.2646998,87.0,84318.36
,Estado de México,19.5527338,-99.2494583,200.0,92223.21
,Yucatán,21.0634817,-89.6110378,235.0,146995.28
HOUSE,Tamaulipas,22.285725,-97.843597,218.0,118572.7
,Querétaro,,-100.4302641,184.0,93804.18
APARTMENT,Distrito Federal,19.440043,-99.176894,79.0,
HOUSE,Veracruz de Ignacio de la Llave,25.439536,-100.994925,293.0,158059.45
APARTMENT,San Luis Potosí,22.144705,-101.04092,144.0,90620.75
HOUSE,Yucatán,20.9959805028,-89.6128177643,374.0,247421.7
HOUSE,Tamaulipas,22.3286560021,-97.8898514392,140.0,73778.56
HOUSE,Morelos,18.858107,-99.200287,92.0,64556.24
HOUSE,Veracruz de Ignacio de la Llave,19.0530826,-96.0588921,200.0,108007.29
HOUSE,Morelos,18.883513,-99.221881,80.0,44783.51
HOUSE,Morelos,18.933414,-99.194748,250.0,292900.92
HOUSE,Morelos,18.935198,-99.232834,180.0,168596.74
HOUSE,Nuevo León,25.7385463,-100.3184093,254.0,139652.29
APARTMENT,Distrito Federal,19.41275,-99.126007,60.0,35890.24
APARTMENT,Distrito Federal,19.364891,-99.148384,78.0,150830.86
HOUSE,Estado de México,19.272732,-99.453377,126.0,68492.42
HOUSE,Estado de México###,19.490576,-99.254997,350.0,-210745.93
HOUSE,Querétaro,20.5535753,-100.4222725,156.0,86953.31
HOUSE,Querétaro,20.572051,-100.406716,227.0,125920.69
HOUSE,Baja California,32.457469,-116.882435,102.0,61643.18
HOUSE,Distrito Federal,19.353373,-99.1138,160.0,106127.01
HOUSE,Yucatán,,,270.0,164947.8
HOUSE,Jalisco,20.2959587,-103.1944627,204.0,94835.67
HOUSE,Querétaro,20.379178,-99.966431,80.0,34246.21
HOUSE,nan###,18.804409,-98.959038,130.0,47417.83
HOUSE,,20.5958037462,-101.186433658,195.0,
HOUSE,Tamaulipas,22.272678,-97.883728,350.0,237145.4
HOUSE,,22.309216,-97.89325,109.0,45848.11
HOUSE,Morelos,18.808657,-99.203751,67.0,34254.33
HOUSE,Jalisco,20.712604,,361.0,194939.99
HOUSE,Nuevo León,25.6626225,-100.3688142,311.0,240884.28
HOUSE,Puebla,19.059084,-98.286095,243.0,101445.53
HOUSE,Aguascalientes,21.89658,-102.316322,245.0,78502.86
HOUSE,Campeche,,-90.5359003,180.0,76413.51
HOUSE,,19.491798,-99.262423,150.0,168596.74
HOUSE,Distrito Federal,19.508428,-99.125896,150.0,45057.62
HOUSE,,28.70466,-106.089596,78.0,51632.75
APARTMENT,Distrito Federal,19.454332,-99.200287,90.0,53832.41
HOUSE,Puebla,19.077675,-98.225566,175.0,118544.58
HOUSE,Morelos,23.634501,-102.552788,160.0,99577.45
HOUSE,Morelos,18.922282,-99.04435,70.0,46469.47
HOUSE,,16.742777,-93.119011,140.0,73778.56
HOUSE,Veracruz de Ignacio de la Llave,20.945961,-97.389905,200.0,289775.66
HOUSE,San Luis Potosí,22.193162,-101.005431,80.0,39514.86
APARTMENT,Veracruz de Ignacio de la Llave,19.119549,-96.107643,93.0,76413.51
HOUSE,Estado de México,19.4953683665,-99.2584598064,140.0,68508.67
HOUSE,Quintana Roo,21.139641,-86.879738,100.0,36880.53
HOUSE,Querétaro###,20.659601,-100.442467,301.0,274034.68
,Yucatán,21.3103259143,-89.248380661,325.0,187081.37
APARTMENT,Distrito Federal,19.393257,-99.157113,100.0,71653.61
HOUSE,Yucatán,21.072905,-89.65963,190.0,97493.1
HOUSE,Veracruz de Ignacio de la Llave,20.9475017,-97.3631926,110.0,67860.19
HOUSE,Nuevo León,25.721457,-100.228301,190.0,88513.29
HOUSE,Estado de México,19.406092,-99.011968,177.0,80083.45
HOUSE,San Luis Potosí###,22.125832,-101.035118,197.0,-147557.13
HOUSE,Yucatán,21.023252,-89.614571,320.0,150192.08
HOUSE,Estado de México,19.31673,-99.581169,80.0,47944.7
HOUSE,Querétaro,20.647322,-100.479441,82.0,36248.3
HOUSE,Estado de México,19.7100885,-98.9659399,99.0,75783.82
APARTMENT,Distrito Federal,19.462951,-99.125888,208.0,131716.2
HOUSE,Yucatán,21.072905,-89.65963,,126477.54
HOUSE,Tamaulipas,22.3140373,-97.8800254,178.0,51644.99
HOUSE,Jalisco,20.547053,-103.47907,340.0,262440.91
HOUSE,Tlaxcala,19.308845,-98.214439,85.0,
APARTMENT,Chiapas,,-93.15228,102.0,46364.1
HOUSE,Chiapas,19.704245,-101.165592,150.0,94835.67
HOUSE,Veracruz de Ignacio de la Llave,25.525183,-103.377502,104.0,33192.48
HOUSE,San Luis Potosí,22.136711,,270.0,163328.09
APARTMENT,Yucatán###,21.039522,-89.563911,119.0,-115814.11
,Estado de México,18.831146,-99.675944,,73761.07
HOUSE,Querétaro###,20.558271,-100.42942,139.0,-97469.99
HOUSE,Guanajuato,21.178095,-101.708252,360.0,178607.18
APARTMENT,Distrito Federal,19.403794,-99.155899,70.0,54235.15
HOUSE,Querétaro,20.543869,-100.414032,,51105.88
APARTMENT,Distrito Federal,19.343424,,84.0,
HOUSE,Veracruz de Ignacio de la Llave,19.532236,-96.94104,180.0,79029.72
HOUSE,Jalisco,20.755376,-103.39302,120.0,
APARTMENT,Yucatán,21.008295,-89.591019,142.0,91169.23
APARTMENT,Distrito Federal,19.382649,-99.143384,65.0,44178.77
HOUSE,Distrito Federal,23.634501,,200.0,152790.8
HOUSE,Tamaulipas,,-97.860939,200.0,121207.64
HOUSE,Guerrero,16.856389,-99.913115,131.0,47417.83
HOUSE,Veracruz de Ignacio de la Llave,19.1279472004,-96.1076366901,200.0,
APARTMENT,Puebla,19.076612,-98.236336,93.0,57884.47
HOUSE,Querétaro,20.391528,-99.981438,202.0,121207.64
HOUSE,Quintana Roo,21.1661723,-86.8251719,370.0,200256.11
HOUSE,Baja California,32.46906,-116.81963,86.0,52605.29
APARTMENT,Yucatán,21.0634817,-89.6110378,63.0,44794.13
APARTMENT,Baja California,23.634501,-102.552788,95.0,84313.09
HOUSE,Querétaro,20.745667,-100.455109,290.0,236091.42
APARTMENT,Tamaulipas,22.292006,-97.866714,128.0,85878.96
HOUSE,Puebla,19.061148,-98.248372,2024-12-01,59535.72
HOUSE,Morelos###,18.969536,-99.215979,,
HOUSE,Estado de México,19.300028,-99.566057,198.0,53666.55
HOUSE,Yucatán,20.999418,-89.619278,377.0,224339.55
APARTMENT,Distrito Federal###,19.401507,-99.14682,92.0,-67438.69
HOUSE,Estado de México,19.663315,-99.103287,100.0,80083.45
APARTMENT,Yucatán,21.030668,-89.599258,82.0,62696.91
HOUSE,Colima,19.255166,,105.0,46627.53
HOUSE,Morelos,18.743973,-99.254183,79.0,42941.43
HOUSE,Yucatán,21.037875,-89.648252,123.0,41095.45
APARTMENT,Quintana Roo,,-86.8515973089,79.0,80015.91
HOUSE,Morelos,18.951663,-99.218298,376.0,263432.41
APARTMENT,Distrito Federal,19.381078,-99.186714,70.0,85668.22
HOUSE,Sinaloa,24.8225157463,-107.4352383614,105.0,55847.67
HOUSE,Estado de México,19.522923,-99.241837,200.0,229240.55
HOUSE,Querétaro,20.693433,-100.446219,160.0,121178.91
HOUSE,Estado de México,19.545727,-99.039146,133.0,67438.69
HOUSE,Chihuahua,28.672886,-106.09304,250.0,63238.77
HOUSE,Guanajuato,,-100.745235,100.0,127584.22
HOUSE,Puebla,23.634501,-102.552788,113.0,57955.13
HOUSE,Querétaro,20.618279,-100.346985,130.0,99601.06
HOUSE,San Luis Potosí,22.193523,-101.0019,211.0,165467.83
HOUSE,Yucatán,21.030771,,200.0,77994.48
APARTMENT,Chiapas,16.747116,-92.651844,84.0,52686.48
HOUSE,Estado de México,19.276849,-99.546473,179.0,94203.43
HOUSE,Quintana Roo,21.082655,-86.857162,251.0,187037.01
HOUSE,Distrito Federal,19.3845016369,-99.0904824436,115.0,81683.41
APARTMENT,Distrito Federal,19.446829,-99.159454,65.0,163064.66
HOUSE,Yucatán,20.99947,-89.642815,169.0,55333.92
HOUSE,Aguascalientes,21.99782,-102.191307,350.0,193359.39
HOUSE,Nuevo León###,25.714615,-100.230576,309.0,-158096.93
HOUSE,Estado de México,19.286575,-99.597733,200.0,72865.4
HOUSE,Durango,24.024288,-104.615791,98.0,36090.24
HOUSE,Estado de México,19.537234,-99.025536,83.0,45447.36
HOUSE,Distrito Federal,19.343042,-99.054777,275.0,167543.01
HOUSE,Querétaro,20.594322,,286.0,183875.82
HOUSE,Jalisco,20.66976,-105.204857,70.0,35299.94
HOUSE,Sinaloa,23.256596,-106.415812,190.0,55320.8
HOUSE,Estado de México,19.524088,-99.096736,75.0,70757.94
HOUSE,Sonora,27.492267,-109.958231,236.0,115910.26
APARTMENT,,19.394358,-99.177444,195.0,289775.66
HOUSE,Nuevo León,25.7075214,-100.4578949,150.0,110969.16
HOUSE,Chihuahua,28.6329957,-106.0691004,274.0,
HOUSE,Tamaulipas,22.286442,-97.889847,81.0,44256.64
,Morelos,18.926889,-99.218126,186.0,118544.58
APARTMENT,Distrito Federal,19.287568,-99.145853,100.0,159320.71
HOUSE,Morelos,18.835637,-99.252857,200.0,63223.78
HOUSE,Nuevo León,25.723516,-100.393311,350.0,252895.12
HOUSE,Chiapas,19.750508,-101.181947,90.0,37934.26
